n,T,true_parameter,estimator_mean,estimator_variance
2500,57,900,883.2903161984457,671.105759194066
2500,58,900,859.7354350026399,592.930171451549
2500,59,900,873.5181554431131,646.5274722992441
2500,60,900,875.4954123352964,602.8553267457703
2500,61,900,855.020034299092,620.5347338795262
2500,62,900,893.1858037209804,598.7917537827365
2500,63,900,854.8730318071728,656.2869872474851
2500,64,900,877.85723586893,627.7201912876027
2500,65,900,877.7554284233662,621.0935097008779
2500,66,900,921.8518493381082,698.6701988929924
2500,67,900,898.9586012924585,675.1935885181532
2500,68,900,922.1895518676622,720.4874864719837
2500,69,900,879.9366518493155,553.252896342711
2500,70,900,856.163825267178,649.6333485502598
2500,71,900,893.7264671293785,612.2352347193048
2500,72,900,909.3162238057564,624.8650177484803
2500,73,900,872.135809465741,633.8017272641976
2500,74,900,908.9461587718628,657.1646851040748
2500,75,900,910.8288820840723,697.3948144010305
2500,76,900,867.3755102237076,619.2940004417433
2500,77,900,932.1155578936678,670.0106595687162
2500,78,900,836.8558199389597,538.1435390088496
2500,79,900,914.1879629132366,652.9384298449862
2500,80,900,910.2476556653128,696.3133517242941
2500,81,900,890.8000698009113,620.5535942128921
2500,82,900,903.6354365623359,645.4896733429775
2500,83,900,905.6340410000155,723.5545845971589
2500,84,900,891.8068730438966,674.7201675378496
2500,85,900,877.3108211023107,612.7884096247018
2500,86,900,881.1847346255887,585.2042089076879
2500,87,900,917.3180917492309,659.8552217179847
2500,88,900,831.8970294371902,539.860679171408
2500,89,900,895.9572622194701,659.7284335232796
2500,90,900,905.283410143899,689.8888225141409
2500,91,900,926.8133045368313,693.3351353645305
2500,92,900,946.2025625091316,675.2132195194182
2500,93,900,923.7689634469174,675.483168962294
2500,94,900,892.5804771159553,703.7643127823942
2500,95,900,880.8503379865382,645.9947755523823
2500,96,900,912.0651764195061,679.4050304646545
2500,97,900,871.1637844913843,550.8254695993751
2500,98,900,909.1559383085645,673.2262474846327
2500,99,900,871.341013048065,596.9655072003479
